gene,median
AHCTF1,4222.0
PTGES2,2689.0
PSTPIP1,6420.0
NTAN1,1453.0
CYB561D2,2703.0
SSBP1,1223.5
ATP11A,3943.0
TOR3A,1941.0
PSCA,7433.5
SCYL1,1705.5
CHD1,3566.5
CMC2,1210.5
RNF44,3792.5
C9orf64,4172.0
COX7C,63.5
INO80E,3195.5
TEFM,4592.5
SPC24,5619.5
CYBB,1207.5
RNF20,2324.0
IWS1,2026.0
ZNF691,4962.0
DDX20,4605.5
PRPF39,3429.5
TTK,5268.0
SLC35G2,6592.5
CAPN12,7384.0
BAHCC1,5449.5
TTC19,3020.0
LMNB2,2754.0
RPL36,41.0
RNF146,3261.0
PDCD6,1250.0
SCML1,4154.0
NEK1,5581.0
C2CD2,5753.5
FPR3,2044.5
PTGIS,5792.0
TMEM109,940.5
CD28,6352.0
GLIPR1,4796.5
PPP1R12A,3288.5
MICAL2,5246.5
ACP6,5427.0
PRPF38A,2251.0
TCAIM,4227.5
BNC2,5719.0
ACTR6,3652.0
ATG2A,5332.5
CNST,3722.5
DCAF12,2319.0
NAIP,7430.0
FBXO41,6531.5
MCMBP,2091.5
ERI3,1884.0
THAP4,2830.5
ACBD4,6400.5
TRNP1,4179.5
ACKR3,5171.0
ANKRD6,6582.5
TRAM1L1,6395.0
UBE2Q2,2167.0
WDR45B,1227.0
UVRAG,4412.0
PEX12,5145.5
TMEM120B,6675.5
R3HDM4,1735.0
DPP7,586.0
PTBP2,5770.0
NFATC2IP,3390.5
RRP7A,4484.5
CUBN,7143.5
DDIT4L,6845.5
GINS1,5053.5
ADIPOR2,1007.0
WRNIP1,1827.0
TPD52,3165.5
BSDC1,2555.0
CTDSPL2,4026.5
RHOJ,3289.0
NDUFS7,4114.5
AGFG1,3111.0
SESN1,3384.5
YIPF6,3153.0
TNFRSF13C,7389.0
NFKB1,2824.0
ANTXR1,2665.0
STK40,3068.5
C2orf69,4097.5
PNPLA7,7337.5
WEE1,4816.0
ZNF644,3355.5
SLFN11,4514.0
ATG4A,4455.0
ACAT1,2403.5
TEX264,1483.0
SOX1,7891.0
ZBTB2,3835.0
EIF3L,163.5
CORO7,6733.0
TBXAS1,4936.0
TAB3,4182.0
MEF2C,3484.5
HMG20B,911.0
GMFB,1153.0
VARS2,6994.0
CDH11,3995.5
RNF187,1243.0
ZNF431,6005.0
PKNOX2,5568.5
MXRA8,4064.0
RAB28,3251.5
NOTCH4,7688.0
ZNF584,5279.5
DDX50,2757.5
ZNF3,4002.5
ZNF480,4793.0
LRRC58,3227.0
EIF4EBP1,1042.5
KIAA0100,1512.0
JADE1,5096.5
ZNF749,6165.5
PIGH,3239.0
PHLDA1,681.5
SLC37A4,4066.0
COL17A1,7761.5
ZNF880,5518.0
MYO10,1414.5
COL1A1,325.0
PSMD6,1199.0
ANAPC7,2356.0
MAST2,4425.5
COPE,1100.0
XRCC6,270.5
TOPORS,4037.5
PUM1,2258.5
APP,161.5
NPC1,2298.5
NMD3,2155.0
EDARADD,6690.0
LGALS1,39.0
IMPDH1,1770.0
YAP1,1503.5
TAF12,2803.5
TRMT1,2904.0
TTC14,3629.0
TENM4,7403.0
REXO1,5436.0
DERL3,7044.0
TMUB2,2679.0
TRDMT1,6977.5
NTPCR,1682.0
VTI1A,5762.0
SH3D19,4325.0
EVC,4891.0
ZNF207,1178.5
RBM12B,4713.5
CATSPER2,7338.0
SIRPB1,6575.0
GLMN,5092.0
ITGAM,5618.0
MBD2,2966.0
KLF13,2264.0
WDR43,1881.0
VRK1,3562.0
AK4,5972.5
SLC35A5,2110.5
PHF8,4729.0
POMGNT2,4464.5
KRR1,3645.0
TCERG1,3098.0
CIC,3310.5
FBXO32,3182.0
CCDC93,3999.0
ABI2,3630.5
TFEB,6251.0
ZEB1,5063.5
LONP1,1842.0
ZNF516,5726.5
MSANTD4,4229.0
MED4,2190.0
FCHO1,7069.5
AKTIP,4711.0
NEB,7759.0
DPH6,5853.0
STMN1,656.0
TEX261,1511.5
CAMK2D,3368.0
RALGDS,2917.5
PLAC8,7048.5
CAMTA2,4090.0
ZC3HAV1L,5659.0
C1QC,172.5
P2RX5,7532.0
OXNAD1,5432.0
HPR,7888.0
COL4A4,7585.0
WBP11,1073.5
TFAM,3971.5
TIMP1,121.5
TMCC1,5245.5
MYD88,2062.0
FSD1L,6710.0
CTSO,1837.0
THOC6,3039.5
PGBD1,6027.5
RBPMS2,6472.5
TMEM69,2223.5
FBLN2,4181.5
MMS19,2168.5
PRKD3,2308.5
WARS2,5033.0
HADHB,425.5
GTPBP8,3801.0
SLC2A3,1844.5
UGP2,629.0
RTKN,3300.5
ATAD1,1799.5
ENO3,6249.25
ZFX,4469.0
EXTL3,3788.0
INTS7,4108.0
CAP2,4795.5
U2AF1,3269.0
PKD1L2,7675.5
CBX4,2628.0
VBP1,1265.0
AP2M1,278.0
TNFAIP8L1,5578.5
DLAT,2990.5
SRSF7,736.5
SPTAN1,1774.5
RAB40B,5262.5
MRGBP,3361.5
LENG8,2062.5
EMP1,268.5
PIP4K2B,2342.5
PIAS1,3335.0
SLC48A1,4336.5
TBC1D1,3825.5
ARL6IP1,241.0
ZNF621,4784.0
SH3PXD2B,4310.0
SAMD4A,4378.0
DYNLT3,2608.0
YWHAQ,210.0
GIGYF1,3260.5
CCDC77,5201.0
BTBD9,5979.0
VASH1,4406.5
SHCBP1,4474.0
SIRT2,2142.5
UAP1,1956.5
DYRK1B,5019.5
RGS13,7608.0
NR1H3,3849.5
NRBP1,1328.0
TP53BP1,3912.5
CREB3L4,5187.5
ADAT2,6512.5
SLC22A15,6882.5
KIAA0586,5846.5
SUSD5,7077.0
ARHGEF17,5413.0
ARHGAP10,5683.5
TIMM8A,4362.0
SDSL,4134.5
CXCL11,4970.5
CCDC125,6623.5
CDK7,3339.5
ZNF367,5532.0
ZC3H18,4199.0
TMEM51,2307.0
SNX5,1275.5
SEC22B,593.5
ZNF326,3957.0
ZFPL1,4091.0
SLC26A2,4121.5
REST,4186.5
MMGT1,1937.0
NANP,5121.5
RAB21,2288.0
CRYBB2,7869.75
ZNF300,6284.5
MAP7D1,1928.0
SCO1,2454.5
SIK1,4328.0
ZNF184,5262.5
ECE1,3515.5
TARDBP,937.5
SOS1,4012.5
HLCS,5597.5
MTPAP,5801.5
REV3L,4656.0
SAAL1,3460.0
WDR77,2572.5
RAB1A,397.5
PLP2,346.5
NR1H2,1891.0
MRPS16,1598.0
ZNF142,5778.5
INPP5A,4181.0
LARP1B,5771.0
NCAPD2,2383.0
TLR1,4285.5
VPS29,620.5
JOSD2,3787.5
WIPF2,3780.5
MTRR,2647.0
TESPA1,7235.0
RELL1,3481.5
SDE2,3101.0
POGZ,2924.5
RSL1D1,1013.0
DIP2B,3215.0
DESI2,1927.0
SYNJ1,5347.0
RPF2,1952.5
IKBKG,6795.5
SLC25A16,4599.5
SLITRK2,6722.0
XRCC3,5079.5
TMEM230,444.0
ABCA3,5887.5
RPP14,4053.5
MAT2B,1296.5
B4GALT6,5387.5
SLC15A2,7380.5
POLK,4851.5
TAF1D,2460.0
RPUSD1,4709.5
PTPN6,2989.0
PMAIP1,4373.0
ECD,2868.0
ELL,5457.0
CSF1R,2065.0
MARK2,4233.5
PPARGC1A,7036.0
MPV17,1354.0
EDEM2,2889.5
MBTPS1,1794.5
MAP2K5,4636.5
MRPS18C,4048.5
NFU1,1958.0
SLC3A2,434.5
TTC28,6285.5
SRPX,1533.5
RBM5,1905.5
WDR73,3987.0
XG,6404.5
SPTLC2,3332.0
PRKACB,2503.5
RIPK2,3466.5
SUN1,2450.5
NELL2,6792.0
PSMD14,979.0
U2AF2,930.5
SCPEP1,832.0
TATDN3,3635.5
SLC16A7,6797.0
NDUFV1,798.0
FAM89A,2645.0
HES4,6499.0
KDM6A,4780.0
HGF,7157.0
FNBP4,2574.5
DYNC1I2,1957.0
ARHGDIB,257.5
ACOX1,3929.0
STAG1,4212.5
ZCCHC10,3860.0
RARB,5781.5
SFXN4,2981.0
MORF4L2,328.5
LMBRD1,1691.5
ERGIC2,1315.0
TCTN2,4760.5
OLFM3,7895.0
CDIPT,1304.0
FBXO5,4715.0
SRGN,411.5
AGAP1,5515.5
REEP4,3225.0
CHD1L,1821.5
IL18BP,4593.0
PPP6R3,2448.5
GALNT1,1414.5
HYAL2,3146.5
PRMT6,3827.5
NOP58,1282.5
MAP2K1,2037.5
CHAF1B,4774.0
ZSCAN30,5784.5
MTMR1,4247.5
ALDH7A1,3873.0
EFNB2,5414.5
SEC23B,2085.0
SNAI1,6696.0
LAT,6300.5
POLE,5355.5
TMEM170A,5047.5
ZNF638,2651.5
SLC6A8,1569.5
AIMP2,3667.0
C2,6906.5
PPP6R1,1804.0
PARP10,2867.5
SCD5,6268.5
LAMA1,6708.5
CST7,3318.5
MCOLN1,3063.5
LSM12,5644.0
ALDH4A1,4101.0
FNDC3B,3081.5
AXIN2,6586.0
GRAP2,6729.5
GJB1,1106.0
PLEKHA1,3557.5
VRK3,4213.5
SLTM,2206.5
DVL1,3148.5
CEP57,2638.0
PPFIA1,3039.5
SAFB2,3733.0
B4GALT1,1577.5
VAMP1,5842.0
CAPRIN2,4695.0
GLS,1960.0
CHMP1B,1576.5
AP1B1,1981.0
ZNF248,6296.0
PHLDB1,2804.0
EPS15L1,4738.5
PLEKHG3,4402.5
USP20,4874.0
TNFSF13,6605.5
AGFG2,6134.0
CCT6A,326.0
TAF1C,4223.0
SEC24D,3619.0
OSGEP,2629.0
MYBL2,4370.0
VIPAS39,3440.5
ABI3,5249.5
HPS6,4329.5
AKIRIN1,1289.5
TAF1B,4358.5
FAM168A,3583.0
ZNF703,5248.5
IFT52,2490.75
DBT,5856.0
TATDN1,2402.5
FOXN3,2917.5
PARP3,3775.0
RNASEH2C,4274.0
ELFN1,6941.0
UBQLN2,2225.0
PHLDB2,6151.5
RPRD2,4023.5
COX16,6502.0
HMGB3,4506.0
ATP6V0B,743.5
FADS2,4542.0
SLC43A2,5867.0
BNIP3L,1030.0
RAPGEF2,3642.0
SH3KBP1,2250.0
PALLD,3305.5
TMEM243,2350.0
SERTAD3,3535.0
CDKL5,7307.5
PCDH9,7278.5
PPP2R3C,2836.0
PSMA4,934.0
TDRD7,3368.5
PTGFRN,2644.0
BCAR3,4960.0
RPUSD3,4109.0
GBF1,3605.5
EIF4EBP2,1786.0
TPGS2,3284.5
LIN9,5790.5
PAG1,3283.5
TTF2,5326.0
PPP2CA,794.0
SRC,2831.0
MRPL1,2789.0
LCP1,885.5
ZBTB43,5326.0
TBK1,2395.5
PSPH,4682.5
SIGLEC8,7085.0
HYLS1,5376.0
BAIAP2,4468.5
TMEM43,1613.0
LMF1,6012.5
CLDN14,7677.0
STYX,4288.5
MXRA5,4872.0
TLR4,3738.0
CDC42SE2,2293.5
GLYCTK,6457.5
FDX1,4168.5
PEBP1,155.0
MOB2,3237.5
RPA1,1702.0
TXNIP,279.5
PPAN,7025.0
CHST9,7440.0
USP25,3765.5
GPD1L,3083.5
TTC17,3037.5
NEDD1,4085.5
PBRM1,2974.0
TAMM41,6094.0
SAV1,2932.0
TRIM44,1696.5
GALNT2,1880.0
DDX28,4928.5
LIX1L,2766.0
METTL2A,4608.0
TXNRD2,5492.0
SLC22A3,7282.0
TXNRD1,2085.0
ZSCAN29,5133.0
WDR91,3689.0
ARMCX3,1405.5
COL8A1,6351.5
CMTM3,1485.0
ZCCHC14,4371.0
GFPT2,5038.5
FBN1,3882.5
CCDC137,3638.5
CD163,1335.5
ADIPOR1,432.5
TRMT5,4881.5
CD200,4825.0
TRPM4,6208.0
ISOC1,3629.0
GDE1,1637.0
CARF,6869.5
TNIP2,2927.0
VAPB,3395.5
CRY1,4148.5
SH2D3C,6343.25
YES1,2720.0
BRD3,5744.5
SMTN,5425.5
HSPBP1,3488.0
EIF3H,276.5
CACNB3,5681.5
MT1M,6091.0
PGGT1B,3857.0
P2RY10,6916.5
RBM8A,1765.5
MYO9B,1859.0
PPP4R2,1437.0
NECAP2,1128.5
DONSON,4727.0
CEP290,6205.0
NCAPH2,3113.5
TFDP1,1591.5
ABCC5,3888.0
CAB39L,5272.5
SRD5A1,4228.5
KDELR2,327.0
C12orf4,3796.0
GJA3,6553.0
NDUFA5,2103.0
MFSD12,910.0
ZNF117,6334.0
DHX40,2546.0
PCYOX1,1954.5
SKI,2635.5
GAB1,4991.0
GID8,2397.5
TP53,2598.5
TRIM3,5965.0
GINS3,5272.0
MBOAT1,4128.5
PPP1R9A,7179.5
ZFAT,6597.5
SLC22A23,6735.0
RAD21,438.0
ERMARD,4976.0
PMPCB,2077.5
GUSB,960.5
C2orf74,3692.5
ZNF785,6222.5
PARD3B,6761.0
NOC4L,4380.5
CENPH,4278.0
HHEX,4825.0
SLC27A5,7018.5
CAAP1,4091.5
NAPA,1263.0
CUTC,3749.0
ICAM3,4216.5
CCDC22,4479.0
MAP3K12,4951.0
GALNT10,4928.5
YEATS2,3745.0
CALML4,5717.5
ZFY,7356.0
CHCHD2,137.0
TOMM40L,4994.0
ADAT1,4949.0
NCKAP5L,5106.0
SLC38A2,771.0
RUVBL1,2587.5
DPCD,3845.5
C15orf39,4453.0
TSPAN3,519.0
BBS2,4088.0
NIPSNAP1,1860.5
MTMR2,2839.5
ZNF428,4810.0
PIGX,3871.0
PGAM5,3560.5
NSMCE4A,3803.0
GALK1,3450.5
TMEM120A,1811.5
ABHD12,1244.5
SYNGAP1,6647.0
FIGNL1,4574.0
MLF1,4994.5
PDCD2,3246.0
WDR75,2768.0
ZFYVE28,6847.0
PPP1R3E,6470.0
FEM1A,4038.5
FAM171B,6617.0
NCK1,2496.5
THUMPD3,2919.5
RPP21,7905.5
STAP1,7426.5
KIAA1191,1114.0
ZNF646,5703.0
SLC29A1,1180.0
NFKBIE,2941.0
ECT2,4095.5
PFN1,69.0
CCS,2240.0
IRF4,2268.0
LRWD1,4195.5
SLC50A1,1529.5
TMEM237,4967.5
MSX1,6393.5
DNAJA1,284.0
MAD1L1,4042.5
PLCD3,5493.0
NFASC,7534.0
CPEB4,3925.0
EIF1AD,3662.5
TBC1D24,5757.0
DOLPP1,4593.0
ZNF275,5572.5
R3HDM1,4226.5
DBF4,4618.0
DDX6,1492.5
LRP11,4336.0
C17orf80,4080.0
LIMS2,6528.5
MIF4GD,3333.0
AP4M1,4920.0
GAB3,6711.5
SREBF2,1820.0
SFT2D3,4476.5
PDHX,3244.5
PNMA3,7479.0
DPF2,2438.0
WDR20,5115.5
TMEM64,2967.0
ZMYND8,3668.0
ELOVL4,7142.0
ARHGEF9,5693.0
SOD2,531.5
GRWD1,3984.5
ACTR8,3655.0
LAT2,4800.5
TAB1,4831.0
OPN3,5446.5
SLC35D1,5207.0
GOLIM4,2389.5
MCOLN2,5913.5
MKS1,4911.0
RBMS1,2504.5
S100A16,1114.0
PSD3,6439.5
MEX3B,6456.5
SPSB2,5251.0
FHL2,5072.5
EEA1,4191.0
NET1,3497.0
XRCC4,4763.0
GPR157,7332.5
PRDM4,3234.5
TMEM50A,636.5
LUZP1,4258.25
APBB2,5167.0
UPF3B,3958.5
MAP3K4,5697.0
ASAP2,3553.5
CAMK2G,5409.0
MAML1,4808.0
KDM6B,5446.0
MARCKS,708.0
COQ3,4762.75
STRBP,5656.0
IRX5,6429.5
KLHL3,7282.0
AKIP1,3509.0
SRD5A3,4858.0
PSMB2,2918.0
RAB37,7247.5
PRKCZ,6686.5
SFXN2,5756.0
PIP5K1C,4433.0
CPEB1,6930.5
BTLA,7374.0
MELK,4700.0
PSMD13,706.5
RNF5,5877.5
ARIH2,2327.5
SNX1,1980.0
RNF207,7020.5
PLD4,7185.0
DNASE1L1,5053.0
TOMM70,1560.5
PPP2R1A,657.5
TIAF1,7544.5
DTNA,7116.0
KCTD5,2757.0
SCAF8,3653.0
KPNA6,3209.5
NAB2,2558.0
GFER,4621.0
DCAF15,3623.0
TOM1L2,4227.0
MSX2,6954.0
NDUFA7,871.0
EIF1AX,1743.0
EFHC1,5799.5
SDCCAG8,4744.0
CEP97,6251.0
ZNF611,6331.5
EIF5B,1127.0
SUCLG2,1402.5
ZNF506,5557.0
LILRB4,3837.5
CDKN3,3401.0
ZNFX1,2981.0
MFSD6,3600.5
UFSP2,3350.0
FHDC1,6131.0
MFSD3,4397.0
TUBG2,4227.5
PLXNA3,5905.5
QPCTL,4801.5
CMBL,6243.5
B3GALT6,4127.0
MYOF,3789.5
DCLRE1C,5884.0
MTG1,3461.5
SLC23A2,2174.0
MAP3K7,3290.0
OCIAD1,773.0
CCL28,4764.5
KLHL21,2830.5
ZNF778,6826.75
EML3,3583.5
RGS12,3993.0
RBM6,2212.0
GSTM2,5087.5
RPS9,58.0
RAP1B,1346.5
COPB1,778.0
SPRYD4,4222.0
ZBED8,5873.25
IFT122,5706.0
RNF125,5647.0
STON1,6411.5
URGCP,4922.0
B4GALT3,2423.5
SLX4,6817.0
SMPDL3A,3003.5
RPN2,257.5
TMEM47,5623.0
KANSL2,3483.0
PRKRA,2531.0
PSMD5,2977.0
SRRT,1334.0
ADCY10,7877.5
PLXNB2,1416.0
SPSB3,4251.0
LRRC45,5020.0
PRKCE,5068.0
CEBPB,1752.5
NKRF,4337.5
RECQL5,5281.5
TPPP,6790.5
LIPT1,5124.5
SIAH2,3199.0
LPIN2,3384.0
IL27,7560.5
EMC10,781.5
TMEM167B,1768.5
IPCEF1,7379.5
GTDC1,4717.0
SLC9A9,5854.0
ABCA13,7833.0
ARL6IP5,240.0
C1QTNF3,6217.5
ZNF678,6784.0
ACOT8,5779.5
ZNF337,4890.5
JMY,5752.5
GOLGB1,3214.0
PILRA,4166.0
STOX2,7521.0
EGFL7,4951.5
EFCAB7,5562.0
MAP2K4,3455.5
MTA3,4899.5
FAM193A,4979.0
ACIN1,1589.0
TRIQK,3568.0
CLK2,2287.5
CKAP2L,5551.0
DMRTA1,7495.0
CD2BP2,2010.0
RPL27,13.0
EDRF1,5623.0
SRGAP3,7424.0
ADCK5,5913.0
SLC8B1,4648.5
TXNDC17,2755.5
RAB8B,2319.0
F5,7519.0
PROX1,7206.5
EFHD2,1346.5
CHEK2,4811.5
DEPDC1B,5799.0
SRFBP1,4588.5
GTF3C1,3185.0
SMC2,4343.0
SIK2,4713.5
RBM19,4727.0
AEN,2856.5
WDSUB1,4765.5
ORC6,5594.5
EHD1,2898.0
NUDT6,6848.5
PAXIP1,5614.5
FAM118B,3955.5
CRY2,4956.0
CRYZL1,4987.0
CDKN1C,5324.5
CBX5,2933.0
PLCL2,6111.0
AIDA,3459.0
TTF1,4707.0
USP47,3157.5
HMG20A,2871.5
ZNHIT2,6126.0
WWOX,6373.0
ETHE1,2471.0
LYPLAL1,2620.5
F3,6409.5
WASF2,1243.0
MCEE,4064.5
APTX,3646.0
MYL6,53.0
CD58,2594.5
POSTN,298.0
KPNA4,2756.5
ZNF318,4396.5
RAB15,5162.0
MMP15,4716.5
CNR2,7801.5
EPOR,5623.0
TSPAN17,2664.5
FAM177A1,2867.5
REXO2,1182.0
FGD1,4318.5
GPHN,5424.0
RPL34,66.0
SHPK,5283.5
FBXL12,4407.5
SYNJ2BP,4258.5
SLC24A4,7482.0
BST1,4548.0
SLC25A39,932.0
SASH3,4125.5
SVEP1,7363.5
ZNF440,5744.5
CUEDC1,5088.0
MAP1LC3B,622.5
MAN2B2,3556.0
JPH1,7200.5
AMFR,1768.0
MTA2,1489.0
PHF20,3647.0
FBXL17,5334.5
NPIPA5,6765.5
C15orf48,5527.0
BTN2A1,2818.0
STXBP4,7124.0
ZNF808,6548.5
PGP,4979.0
KLHL42,4072.0
LST1,6719.5
VAMP3,525.0
CTDSPL,2316.0
NHSL2,7487.0
KCNA3,7240.5
SMIM10,5360.0
METTL21A,6061.0
MAPK6,2199.5
RBP5,6463.5
LCMT2,4780.5
MPG,2196.5
SLC41A3,2628.5
SPRY4,1989.5
PDS5A,2265.0
WIPF1,1315.0
PHLPP2,6855.5
DNLZ,6213.75
SRGAP2C,7455.5
M6PR,609.5
PRPSAP1,2538.5
ID1,3895.0
ZNF333,5765.5
DALRD3,3750.5
ARL8B,775.0
GLI3,5533.5
TRAF3IP2,4965.5
VAMP2,1371.5
VPS39,2751.5
COMMD1,1318.0
THNSL1,5497.5
APAF1,5678.5
FZD3,6660.0
MCUR1,4065.5
SEH1L,2923.5
C11orf71,5006.5
SF3B2,653.5
CCDC28A,3043.0
FANCF,4544.0
CLDN12,2198.0
MCHR1,7588.0
NDEL1,2711.5
MBD6,3131.0
NRAS,1416.5
SF1,939.0
LAP3,462.0
RSBN1,5293.5
PRTG,7181.0
CEP128,7072.5
DDX55,4130.0
TNFRSF9,7063.0
EXOSC9,2891.5
GAPT,6874.5
JMJD8,4478.0
ACTR1A,1240.5
UBXN8,3284.5
SEPHS1,3298.0
COX10,4971.5
SLCO4A1,5740.0
ACSM5,7371.5
SRSF4,1437.0
LGALS9,1952.5
SLC37A3,2320.5
EMC2,1093.0
SPAST,4128.5
PPP1R14C,7126.5
ALG11,7106.0
KLF10,2453.5
TLCD1,5571.5
SEC31B,6717.5
STAMBPL1,6735.0
PEX6,3601.5
PDZD8,4690.0
PAIP2,773.5
CERK,2491.0
C8orf58,4585.0
GFRA1,7330.0
ZDHHC12,2843.5
RANBP1,1101.0
ATP11C,4402.0
MOCS3,5084.5
HS6ST2,7631.5
IBA57,6760.0
GGT7,4789.5
MKKS,2471.5
F8,6257.5
ZBED3,6538.5
GADD45B,2760.5
FAM222A,6368.5
MDGA1,7260.0
BOP1,6551.5
ZNF800,4279.0
SCRG1,7443.0
C2CD5,3140.0
ZNF551,6691.5
DGKI,7439.0
GCDH,3669.0
DYM,3419.5
CEP72,6614.0
DYRK3,6034.0
KLF3,3022.0
TRIP12,1517.5
SMUG1,4261.0
KALRN,7248.0
CACNA1C,7558.5
OMD,6807.5
SMAD3,4257.0
RNF6,2374.5
PLA2G6,5612.5
ABHD5,5086.0
BAG2,5291.0
NLE1,4595.5
EED,3852.5
PMPCA,3333.0
ENTPD1,4495.5
MZT2A,3067.5
ZNF696,5921.0
SOCS7,5480.0
AP5B1,4627.0
UFD1,3385.5
DIP2C,4035.5
FANCL,3306.5
MCAT,4646.0
RAB31,1809.5
RCOR3,3626.0
NUP88,2989.5
ZDHHC3,5104.0
RIOK2,4288.0
BBS5,6227.0
NOB1,2025.5
RPA3,3119.0
G2E3,5600.5
NUDT5,1655.0
REEP5,927.5
GLE1,2651.75
MPHOSPH9,5055.0
TTPAL,5296.0
MATR3,817.5
MTMR4,3347.0
DDX18,1424.5
SMARCA4,2797.0
LILRA4,7331.5
EIF3M,455.0
CLPX,2355.5
POLI,5667.5
PROSER1,3703.5
TUSC1,5352.0
NELFCD,1269.0
SARNP,7828.5
RELB,4489.0
ASPSCR1,4146.0
POLR3GL,1569.5
KLHDC2,1961.0
ETAA1,4545.5
RHBDD1,4883.0
THAP8,5801.5
SLC2A11,6445.5
TAB2,2172.0
TLN1,1052.0
GHDC,3341.5
CA5B,6486.0
GDAP1,5438.0
WIPI1,1219.0
SLC22A2,7912.25
ATPAF1,2304.0
PDZD4,6720.5
GCC2,3814.5
RANBP9,1709.0
PRKAR2A,3111.5
ZNF18,5464.0
CDH24,6844.5
MZT2B,3043.5
TNKS1BP1,3360.0
OS9,283.5
TXNL1,2122.5
KMT2E,2210.0
MFSD10,2486.5
TPST1,3753.0
ITGB1BP1,1895.5
SPAG4,6486.5
DEK,483.0
AXL,4495.5
SLC35A2,3810.5
KNOP1,3192.5
TNFSF14,7315.5
GSTK1,297.5
GNE,4654.0
CRTC1,6422.5
SNX19,2779.5
SFR1,5616.5
ZBP1,7070.75
BOLA3,1396.0
TYR,116.0
UBALD1,4303.5
CEP131,5811.5
NOD2,6942.0
GABPA,3273.75
TNFAIP8,3857.5
ACBD3,1485.0
PELP1,3280.0
C20orf27,3496.0
NEMF,3164.5
TMED2,189.5
NASP,2285.5
MLKL,5553.5
MCM9,6233.0
INVS,6004.5
SMC5,3760.0
ZNF7,5556.5
CPD,2884.5
ARHGEF28,7388.0
NHEJ1,4723.5
NUP37,3015.0
UBN1,3726.5
CD226,6756.0
TTC8,3847.0
PRMT3,3713.5
PMM1,2000.5
PLAGL1,6587.0
GOSR2,2816.5
NOC3L,4021.5
RANBP3,3169.5
HDGF,476.0
SMPD1,2512.5
SLC11A2,2385.0
KATNBL1,4933.75
MID1,6292.0
SAMD9,4163.0
PDGFRB,2997.0
ACAT2,5020.0
VPS18,3098.0
WDR72,7790.5
CHMP6,3504.5
MYL12A,143.5
FAM229B,5775.5
ODF3B,5128.0
MAP1LC3B2,6740.0
PCNP,487.5
ATP10B,7170.0
PAPOLA,1329.0
FAM50B,5581.5
UBQLN4,2462.0
RAVER1,3429.5
KCTD15,2264.5
CADM3,7499.0
COL27A1,6743.5
HSPA14,4335.0
TGFBR3,4691.0
ZDHHC13,4659.5
NNT,1641.5
EI24,916.0
FANCD2,6167.0
HMCES,2109.0
TMEM156,7288.5
DACT3,7163.5
ZSCAN25,5852.0
BCAT1,5809.0
KCNJ5,6819.5
NDST2,4581.5
MAP4K3,3231.5
CBX8,4617.0
CNEP1R1,3409.5
LY75,7011.5
ATXN2L,1769.0
KCNE4,5752.0
SERPINB8,4681.0
DZIP3,6062.5
PANK3,3234.0
STK3,3658.5
CUL7,3352.5
ALG3,2462.5
AFF3,6208.75
TSPYL2,3912.5
APBA2,5993.5
UBA52,165.5
BFAR,1468.5
HADHA,509.5
ZNF528,6285.0
ZDHHC4,1587.5
NRP1,3675.5
PTPN1,1546.5
PXK,3815.0
JARID2,3748.5
TMEM200C,7640.0
CYB5D2,4222.0
FBXO33,4939.0
XPR1,4843.5
EPN1,1946.5
C5orf63,7265.5
LMBRD2,5757.0
MEX3A,6699.0
SHQ1,3721.5
CHM,4643.5
GLUD1,1061.0
ACTR5,5240.5
TNKS2,2380.5
NEURL1B,6373.0
MAPK8,4781.5
ZNF585A,6477.0
ZNF618,5843.0
ZBTB18,4988.0
RNF141,2988.5
SMYD3,4474.5
WTIP,5988.0
PPP2R5B,4684.0
ORC1,6255.0
C1QTNF6,4721.0
SAMD5,7063.0
BCL3,3560.5
ATP1B3,473.5
POMT2,5140.5
TWF2,2540.5
TRMT10A,6297.5
WDR37,5032.0
GUCY1A2,7294.0
RANGRF,7170.5
PPA2,1955.5
TCP11L1,6161.0
BAD,3632.0
NAA16,5838.0
DBNDD1,4962.0
EML4,2392.0
FLYWCH2,3473.5
MDFIC,2338.5
TNFRSF1B,2551.0
ANKRD13D,4070.0
RPL38,187.0
ZRANB2,1386.5
TYMS,4308.5
CCDC71,3665.5
PPP1R13B,6415.0
NUB1,2284.5
CRCP,2657.0
ACTR3C,7312.0
NDUFAF7,4345.5
RAD1,4169.0
ANKRD29,7169.0
KCTD6,4941.5
CRP,7880.5
FOXM1,4203.0
VPS33A,3774.0
DRG2,3697.0
ISCA2,2747.5
CISD1,3649.5
TMEM234,6450.5
ZNF512B,5048.0
FASN,2408.0
SKAP2,2534.0
PSEN1,2771.0
CASP7,3459.0
WASF1,5763.5
SH3BP1,5411.5
UIMC1,4832.5
ARHGEF3,4559.5
CALCR,7723.5
BIN3,2042.0
APOE,41.0
ST20,6107.0
ALPK3,7387.0
C16orf54,6713.0
UNC119,2842.5
GRAP,6340.5
PLXDC1,6654.0
KIAA0040,4918.5
VDAC1,337.5
CDK6,4109.5
KCTD2,3172.0
IRF3,3328.0
EXOC6,5474.5
NUDT16,3819.0
MPC1,3071.5
SLC6A6,4343.0
GCSH,5706.5
FARSB,2406.5
HINT3,2887.0
MSL3,4020.0
VEZF1,2289.0
CDYL2,7175.5
SMURF1,3845.0
TIGD2,5472.5
VCPKMT,5013.5
PTRH1,6882.5
NBN,2030.5
PPP1R9B,2301.0
