gene,median
HNRNPK,281.0
GOLM1,1898.0
CDK20,4648.0
SHC3,5124.0
SEMA4D,5071.0
DIRAS2,5869.5
OGN,5450.0
OMD,5863.0
ASPN,5998.0
FAM120AOS,4427.0
FBP1,3030.0
HSD17B3,4057.0
SLC35D2,1186.0
ZNF367,2575.5
CDC14B,3833.0
ZNF510,4028.5
CTSV,4268.0
HEMGN,6251.0
TRIM14,1127.0
CORO2A,2524.0
TBC1D2,3593.0
GABBR2,5577.0
ALG2,1368.5
TEX10,2882.0
ABCA1,1390.0
ACTL7B,5770.0
CTNNAL1,2063.0
TMEM245,1355.5
EPB41L4B,3116.5
PTPN3,3081.0
TXN,208.0
LPAR1,3335.0
PTGR1,638.0
PTBP3,528.0
ZFP37,4716.0
WDR31,4412.0
HDHD3,1195.5
POLE3,2338.5
AMBP,2595.0
TNFSF15,4689.0
ASTN2,4651.5
BRINP1,6089.0
CDK5RAP2,1984.0
PSMD5,1586.0
PHF19,2508.0
TRAF1,4615.0
C5,673.0
RAB14,1116.0
LHX6,4518.0
PDCL,2963.5
ZBTB6,3691.5
PSMB7,435.0
NR5A1,5583.0
RPL35,175.0
HSPA5,171.0
MAPKAP1,2249.0
SH2D3C,4791.0
DPM2,2883.5
FAM102A,2094.0
NAIF1,3723.0
CIZ1,2326.5
TRUB2,2751.0
DOLK,3155.5
SH3GLB2,2037.0
CRAT,980.0
C9orf50,5360.5
ASB6,2861.0
PTGES,4794.5
FNBP1,1707.0
FIBCD1,5120.0
FAM78A,4475.0
RAPGEF1,2320.0
DDX31,3302.0
AK8,5238.0
TSC1,1918.0
FAM163B,5771.0
BRD3,2425.0
SOHLH1,5830.5
CAMSAP1,3143.0
UBAC1,1154.0
LHX3,6053.0
QSOX2,2026.5
INPP5E,3514.0
AGPAT2,1761.0
ABCA2,3212.0
FUT7,5600.0
NPDC1,3690.5
ENTPD2,3151.0
ANAPC2,2485.0
NRARP,3439.0
EXD3,4339.0
RNF208,3950.0
MPLKIP,757.0
GYG2,3028.5
STS,3399.5
CLCN4,3886.0
HCCS,2499.0
AMELX,6313.0
MSL3,3919.0
FRMPD4,6070.5
PRPS2,3199.0
TLR7,5932.5
TCEANC,5416.0
RAB9A,3316.0
GLRA2,5816.0
MOSPD2,2632.0
ZRSR2,3700.0
NHS,4716.0
SCML1,2201.0
PDHA1,2016.0
MBTPS2,3097.0
SMS,1267.0
PHEX,5320.0
PTCHD1,6135.0
PRDX4,1345.0
SAT1,682.0
POLA1,3584.0
MAGEB18,6339.0
IL1RAPL1,5175.0
CFAP47,5564.5
PRRG1,3344.5
XK,4351.0
CYBB,5804.0
TSPAN7,2776.5
USP9X,1465.0
DDX3X,893.5
GPR82,5876.0
DUSP21,6258.0
KDM6A,1972.0
KRBOX4,3865.0
RP2,3020.5
UBA1,349.0
CDK16,1109.0
ARAF,2572.0
RBM3,1586.0
SSX1,5224.0
PORCN,3760.5
TBC1D25,2441.0
GATA1,5892.5
PQBP1,1837.0
CCDC22,3681.0
CCNB3,4820.0
MAGED1,834.0
GPR173,5219.0
TSPYL2,3489.5
TSR2,1520.5
MAGED2,2125.0
APEX2,2125.5
PAGE5,5702.0
MAGEH1,4609.0
RRAGB,4459.5
KLF8,5706.0
UBQLN2,2246.5
FAAH2,4718.5
ZC3H12B,4898.0
MSN,1526.0
HEPH,5787.0
EDA,5253.0
AWAT1,6072.0
FOXO4,3415.0
MED12,2533.0
NLGN3,5310.5
OGT,1004.5
NHSL2,5773.0
ZCCHC13,6255.5
UPRT,3675.0
MAGEE1,4861.0
COX7B,2161.0
PGK1,1143.0
P2RY10,5934.0
APOOL,1527.0
ZNF711,5674.0
DACH2,5900.0
PABPC5,6070.5
DIAPH2,4720.0
SRPX2,4378.0
ARMCX3,1750.0
GPRASP1,4934.5
RAB40AL,4357.0
BEX4,4843.5
TCEAL4,2587.0
TCEAL3,5068.0
TCEAL1,4954.0
NRK,5451.0
RNF128,1547.0
TBC1D8B,4177.0
PRPS1,1491.0
MID2,4577.0
VSIG1,5586.0
ATG4A,3630.0
NXT2,2993.5
TMEM164,3175.0
HTR2C,6079.5
LUZP4,6148.5
LONRF3,2435.5
SLC25A43,2747.5
SLC25A5,70.0
UBE2A,1258.0
ZBTB33,2049.0
ATP1B4,6215.5
STAG2,2089.0
OCRL,2007.0
XPNPEP2,4265.0
RAB33A,5147.0
SLC25A14,3024.0
RBMX2,2988.0
ARHGAP36,6253.0
STK26,3322.0
PHF6,2124.0
HPRT1,2203.0
ZNF449,4224.0
SAGE1,6158.0
SLC9A6,3558.0
FHL1,5183.0
ADGRG4,6193.0
BRS3,6190.0
HTATSF1,2595.0
F9,5830.5
MAGEC1,6135.5
SLITRK2,6094.0
IDS,2030.0
MAGEA8,5816.5
MAMLD1,4325.0
MTM1,3985.5
PASD1,6103.0
NSDHL,835.0
ZFP92,5830.5
DUSP9,1272.0
ABCD1,2987.5
PLXNB3,5154.0
SSR4,1946.0
AVPR2,5394.0
TMEM187,3666.0
TKTL1,5519.5
EMD,1743.0
ATP6AP1,647.0
PLXNA3,3064.0
FUNDC2,3173.0
BRCC3,3133.0
VBP1,1694.0
ARSD,3119.0
PRKX,3370.0
NLGN4X,6074.0
ANOS1,6243.0
ARHGAP6,5726.0
GPM6B,5513.0
GEMIN8,2957.0
FANCB,4543.0
ASB11,6052.5
PIGA,3088.0
ACE2,5295.0
AP1S2,3049.5
CTPS2,3054.0
BEND2,6149.5
SCML2,3680.0
EIF1AX,1264.0
SMPX,5642.0
APOO,2600.0
KLHL15,3105.0
PCYT1B,5332.0
ARX,5725.0
TAB3,2262.0
DMD,3677.0
RPGR,4176.0
BCOR,1846.0
MED14,2880.0
RPS2,21.0
MAOB,3458.0
EFHC2,5737.5
NDUFB11,546.0
ZNF41,4919.0
SYN1,5045.5
CFP,5515.0
ELK1,2116.0
UXT,1361.0
ZNF182,3774.0
ZNF630,5939.5
SSX5,6072.0
SSX3,5816.5
PCSK1N,4844.0
KCND1,5136.0
GRIPAP1,2936.5
WDR45,1970.5
SYP,4525.0
CACNA1F,5963.0
AKAP4,6148.5
SHROOM4,5468.0
NUDT11,6079.5
IQSEC2,4231.0
SMC1A,1476.0
HSD17B10,626.0
FAM120C,4704.0
WNK3,5146.0
FAM104B,2843.0
ARHGEF9,4733.0
ZC4H2,3598.0
EDA2R,5744.0
PJA1,4613.5
P2RY4,5158.0
SLC7A3,6044.0
SNX12,1632.5
ZMYM3,2067.5
CXCR3,5248.0
HDAC8,3880.5
NAP1L2,5319.5
RLIM,2688.0
ABCB7,1907.0
ATRX,3089.0
MAGT1,1138.0
CYSLTR1,5900.0
BRWD3,3657.5
HMGN5,4949.0
POF1B,5495.5
CHM,2984.0
NAP1L3,5789.5
TSPAN6,2231.0
SYTL4,3100.0
NOX1,5176.0
TRMT2B,2591.0
TAF7L,5920.5
GLA,2083.0
ARMCX6,3702.0
ARMCX2,6000.0
ZMAT1,5106.0
TMSB15A,6079.5
TCEAL8,1688.0
RAB40A,5602.0
MORC4,2934.0
RBM41,3070.0
TSC22D3,2853.0
IRS4,5816.5
KCNE5,5029.0
ACSL4,1190.0
TRPC5,6070.5
IL13RA2,6394.5
LRCH2,5284.5
KLHL13,4200.0
UPF3B,3178.0
CUL4B,2632.5
THOC2,1444.0
DCAF12L1,6070.5
SMARCA1,990.0
ZDHHC9,1626.0
ELF4,3018.5
AIFM1,2217.0
ZNF280C,3938.0
ENOX2,3863.0
FRMD7,5952.5
RAP2C,2735.5
MBNL3,2972.5
HS6ST2,5199.5
USP26,6281.0
GPC4,5339.0
GPC3,1970.5
PLAC1,5190.0
MOSPD1,3937.0
ZNF75D,4558.0
MMGT1,2565.5
ARHGEF6,5252.0
FGF13,6007.0
SOX3,5993.0
LDOC1,4483.5
MAGEC2,5101.0
SLITRK4,6018.0
MAGEA11,6049.0
CD99L2,2648.0
CETN2,1792.0
MAGEA1,5577.0
BCAP31,431.0
IDH3G,1398.0
L1CAM,5071.0
ARHGAP4,4822.0
DNASE1L1,3451.0
LAGE3,1980.5
UBL4A,952.0
FAM3A,1996.0
GAB3,5857.0
F8,4627.0
RAB39B,5733.0
CLIC2,4767.5
TAF9B,3733.0
TBL1Y,5755.0
USP9Y,5590.0
DDX3Y,6070.0
EIF1AY,6072.0
AMELY,6202.5
KDM5D,4991.0
CFHR4,5584.5
ZNF208,6324.0
LYRM9,4435.0
TATDN1,3472.0
PCDHA10,5720.0
PCDHA6,5805.0
PCDHA2,5920.5
CDK11B,3506.0
PSIP1,2624.0
UPF3A,2496.0
WDR82,797.5
HMGA1,1486.0
DNAJB6,2097.0
KCNMB3,4558.0
TGIF1,2215.0
UBE2D3,596.5
ATF4,269.0
RAC1,381.5
GNAQ,2059.0
XCL1,4885.0
CTBP2,3185.5
MRGPRX3,5816.5
RPLP1,191.0
MPRIP,2037.0
RALGAPA1,3241.5
BRWD1,2836.0
MXRA7,2083.5
BCL2L15,4952.0
CT55,5968.0
RPL27A,588.0
ARL4A,2155.5
ELMO1,4486.0
METTL2B,2590.0
CHTF8,1050.0
